kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 105 : 1024 63328 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 106 : 1024 588928 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 107 : 1024 453632 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 108 : 1024 128192 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 109 : 1024 57568 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 110 : 1024 17056 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 111 : 1024 15648 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 112 : 1024 20320 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 113 : 1024 318176 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 114 : 1024 89280 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 115 : 1024 747520 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 116 : 1024 387360 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 117 : 1024 214944 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 118 : 1024 449856 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 119 : 1024 448640 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 120 : 1024 188832 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 121 : 1024 233696 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 122 : 1024 210400 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 123 : 1024 198144 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 124 : 1024 276224 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 125 : 1024 367168 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 126 : 1024 182816 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 127 : 1024 614336 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 128 : 1024 455680 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 129 : 1024 130432 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 130 : 1024 128032 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 131 : 1024 116224 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 132 : 1024 194816 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 133 : 1024 259648 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 134 : 1024 319808 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 135 : 1024 232640 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 136 : 1024 676672 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 137 : 1024 452608 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 138 : 1024 310080 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 139 : 1024 165312 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 140 : 1024 199584 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 141 : 1024 245152 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 142 : 1024 211584 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 143 : 1024 187904 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 144 : 1024 65728 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 145 : 1024 631840 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 146 : 1024 454656 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 147 : 1024 123840 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 148 : 1024 55424 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 149 : 1024 18464 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 150 : 1024 12352 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 151 : 1024 20512 0 0 0 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 152 : 1024 316800 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 153 : 1024 87584 0 0 0 128 32 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 154 : 1024 558432 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 155 : 1024 561792 0 1024 32 0 0 0 0 
mmul_diff_tile_size_64_load_SM_first.1.sm_80.ptx 156 : 1024 171232 0 0 0 0 0 0 0 
